Date,Day of Week,Lecture Number,Start Time,End Time,Subject,Subject Code,Faculty ID,Semester,Branch,Section,Classroom,Total Enrolled Students,Students Present,Attendance Percentage,Previous Lecture Attendance,Gap Since Previous Lecture,Practical/Theory,Internal Test Week,Assignment Due,Holiday Before/After,Weather,Special Event,Faculty Experience,Time Category,Timetable Status,Data Source,Lecture Duration (Minutes),Day of Semester,Week Number,Month,Previous Attendance Rolling Average,Consecutive Lecture Count,Days Since Last Holiday,Exam Week Flag,Assignment Due Flag,Holiday Flag,Special Event Flag,Attendance Category
30-09-2025,Tuesday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,B,401/402,102,82,80.39,73.53,2.25,Practical,No,No,No,Rainy,No,6.1,Afternoon,Provided,Synthetic development data,60.0,23,40,9,73.20333333333333,4,21.0,0,0,0,0,High
30-09-2025,Tuesday,5,14:30,15:30,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,73,71.57,80.39,1.0,Theory,No,No,No,Cloudy,No,13.2,Afternoon,Provided,Synthetic development data,60.0,23,40,9,77.45,5,21.0,0,0,0,0,Medium
01-10-2025,Wednesday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,63,61.76,71.57,18.75,Project,No,No,Yes,Cloudy,No,12.3,Morning,Provided,Synthetic development data,60.0,24,40,10,75.16333333333334,1,21.0,0,0,1,0,Medium
01-10-2025,Wednesday,2,10:15,11:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,B,403,102,60,58.82,61.76,1.0,Theory,No,No,Yes,Rainy,No,12.1,Morning,Provided,Synthetic development data,60.0,24,40,10,71.24,2,21.0,0,0,1,0,Medium
01-10-2025,Wednesday,3,11:15,12:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,73,71.57,58.82,1.0,Theory,No,No,Yes,Rainy,No,13.7,Morning,Provided,Synthetic development data,60.0,24,40,10,64.05,3,21.0,0,0,1,0,Medium
01-10-2025,Wednesday,4,13:30,14:30,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,66,64.71,71.57,2.25,Theory,No,No,Yes,Rainy,No,7.0,Afternoon,Provided,Synthetic development data,60.0,24,40,10,64.05,4,21.0,0,0,1,0,Medium
01-10-2025,Wednesday,5,14:30,15:30,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,B,403,102,64,62.75,64.71,1.0,Theory,No,No,Yes,Sunny,No,7.2,Afternoon,Provided,Synthetic development data,60.0,24,40,10,65.03333333333333,5,21.0,0,0,1,0,Medium
03-10-2025,Friday,1,9:15,10:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,79,77.45,62.75,42.75,Theory,No,No,Yes,Sunny,No,10.3,Morning,Provided,Synthetic development data,60.0,26,40,10,66.34333333333332,1,2.0,0,0,1,0,High
03-10-2025,Friday,2,10:15,11:15,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,74,72.55,77.45,1.0,Theory,No,No,Yes,Rainy,No,11.6,Morning,Provided,Synthetic development data,60.0,26,40,10,68.30333333333333,2,2.0,0,0,1,0,Medium
03-10-2025,Friday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,61,59.8,72.55,1.0,Theory,No,No,Yes,Cloudy,No,13.4,Morning,Provided,Synthetic development data,60.0,26,40,10,70.91666666666667,3,2.0,0,0,1,0,Medium
03-10-2025,Friday,4,13:30,14:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,66,64.71,59.8,2.25,Theory,No,Yes,Yes,Cloudy,No,13.4,Afternoon,Provided,Synthetic development data,60.0,26,40,10,69.93333333333332,4,2.0,0,1,1,0,Medium
03-10-2025,Friday,5,14:30,15:30,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,69,67.65,64.71,1.0,Theory,No,No,Yes,Sunny,No,11.4,Afternoon,Provided,Synthetic development data,60.0,26,40,10,65.68666666666667,5,2.0,0,0,1,0,Medium
04-10-2025,Saturday,1,11:15,12:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,69,67.65,67.65,20.75,Project,No,No,No,Cloudy,No,14.4,Morning,Provided,Synthetic development data,60.0,27,40,10,64.05333333333333,1,1.0,0,0,0,0,Medium
06-10-2025,Monday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,79,77.45,67.65,46.0,Project,No,No,No,Sunny,No,4.3,Morning,Provided,Synthetic development data,60.0,29,41,10,66.67,1,3.0,0,0,0,0,High
06-10-2025,Monday,2,10:15,11:15,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,66,64.71,77.45,1.0,Theory,No,No,No,Sunny,No,14.4,Morning,Provided,Synthetic development data,60.0,29,41,10,70.91666666666667,2,3.0,0,0,0,0,Medium
06-10-2025,Monday,3,11:15,12:15,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,74,72.55,64.71,1.0,Theory,No,No,No,Rainy,No,2.8,Morning,Provided,Synthetic development data,60.0,29,41,10,69.93666666666667,3,3.0,0,0,0,0,Medium
06-10-2025,Monday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,B,401/402,102,83,81.37,72.55,2.25,Practical,No,No,No,Cloudy,No,9.2,Afternoon,Provided,Synthetic development data,60.0,29,41,10,71.57,4,3.0,0,0,0,0,High
06-10-2025,Monday,5,14:30,15:30,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,78,76.47,81.37,1.0,Theory,No,No,No,Sunny,No,3.2,Afternoon,Provided,Synthetic development data,60.0,29,41,10,72.87666666666667,5,3.0,0,0,0,0,High
07-10-2025,Tuesday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,77,75.49,76.47,18.75,Project,No,No,No,Rainy,No,9.4,Morning,Provided,Synthetic development data,60.0,30,41,10,76.79666666666667,1,4.0,0,0,0,0,High
07-10-2025,Tuesday,2,10:15,11:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,79,77.45,75.49,1.0,Theory,No,No,No,Sunny,No,7.1,Morning,Provided,Synthetic development data,60.0,30,41,10,77.77666666666666,2,4.0,0,0,0,0,High
07-10-2025,Tuesday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,77,75.49,77.45,1.0,Theory,No,No,No,Cloudy,No,3.1,Morning,Provided,Synthetic development data,60.0,30,41,10,76.46999999999998,3,4.0,0,0,0,0,High
07-10-2025,Tuesday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,B,401/402,102,77,75.49,75.49,2.25,Practical,No,No,No,Rainy,No,10.4,Afternoon,Provided,Synthetic development data,60.0,30,41,10,76.14333333333333,4,4.0,0,0,0,0,High
07-10-2025,Tuesday,5,14:30,15:30,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,67,65.69,75.49,1.0,Theory,Yes,No,No,Rainy,No,11.5,Afternoon,Provided,Synthetic development data,60.0,30,41,10,76.14333333333333,5,4.0,1,0,0,0,Medium
08-10-2025,Wednesday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,65,63.73,65.69,18.75,Project,No,No,No,Sunny,No,4.3,Morning,Provided,Synthetic development data,60.0,31,41,10,72.22333333333334,1,5.0,0,0,0,0,Medium
08-10-2025,Wednesday,2,10:15,11:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,B,403,102,69,67.65,63.73,1.0,Theory,No,No,No,Rainy,No,11.0,Morning,Provided,Synthetic development data,60.0,31,41,10,68.30333333333333,2,5.0,0,0,0,0,Medium
08-10-2025,Wednesday,3,11:15,12:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,82,80.39,67.65,1.0,Theory,No,No,No,Cloudy,No,4.3,Morning,Provided,Synthetic development data,60.0,31,41,10,65.69000000000001,3,5.0,0,0,0,0,High
08-10-2025,Wednesday,4,13:30,14:30,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,74,72.55,80.39,2.25,Theory,No,No,No,Cloudy,No,3.8,Afternoon,Provided,Synthetic development data,60.0,31,41,10,70.58999999999999,4,5.0,0,0,0,0,Medium
08-10-2025,Wednesday,5,14:30,15:30,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,B,403,102,61,59.8,72.55,1.0,Theory,No,No,No,Rainy,No,3.9,Afternoon,Provided,Synthetic development data,60.0,31,41,10,73.53,5,5.0,0,0,0,0,Medium
09-10-2025,Thursday,1,9:15,10:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,B,403,102,68,66.67,59.8,18.75,Theory,No,No,No,Sunny,No,9.8,Morning,Provided,Synthetic development data,60.0,32,41,10,70.91333333333334,1,6.0,0,0,0,0,Medium
09-10-2025,Thursday,2,10:15,11:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,87,85.29,66.67,1.0,Theory,No,No,No,Sunny,No,12.1,Morning,Provided,Synthetic development data,60.0,32,41,10,66.34,2,6.0,0,0,0,0,High
09-10-2025,Thursday,3,11:15,12:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,84,82.35,85.29,1.0,Theory,Yes,No,No,Sunny,No,9.8,Morning,Provided,Synthetic development data,60.0,32,41,10,70.58666666666666,3,6.0,1,0,0,0,High
09-10-2025,Thursday,4,13:30,14:30,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,58,56.86,82.35,2.25,Theory,No,No,No,Sunny,No,12.5,Afternoon,Provided,Synthetic development data,60.0,32,41,10,78.10333333333334,4,6.0,0,0,0,0,Medium
09-10-2025,Thursday,5,14:30,15:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,72,70.59,56.86,1.0,Theory,No,Yes,No,Cloudy,No,9.7,Afternoon,Provided,Synthetic development data,60.0,32,41,10,74.83333333333333,5,6.0,0,1,0,0,Medium
10-10-2025,Friday,1,9:15,10:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,85,83.33,70.59,18.75,Theory,No,No,No,Sunny,No,12.4,Morning,Provided,Synthetic development data,60.0,33,41,10,69.93333333333332,1,7.0,0,0,0,0,High
10-10-2025,Friday,2,10:15,11:15,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,72,70.59,83.33,1.0,Theory,No,Yes,No,Sunny,No,14.7,Morning,Provided,Synthetic development data,60.0,33,41,10,70.26,2,7.0,0,1,0,0,Medium
10-10-2025,Friday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,72,70.59,70.59,1.0,Theory,No,No,No,Sunny,No,7.1,Morning,Provided,Synthetic development data,60.0,33,41,10,74.83666666666667,3,7.0,0,0,0,0,Medium
10-10-2025,Friday,4,13:30,14:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,69,67.65,70.59,2.25,Theory,No,No,No,Rainy,No,3.9,Afternoon,Provided,Synthetic development data,60.0,33,41,10,74.83666666666667,4,7.0,0,0,0,0,Medium
10-10-2025,Friday,5,14:30,15:30,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,70,68.63,67.65,1.0,Theory,No,No,No,Rainy,No,3.8,Afternoon,Provided,Synthetic development data,60.0,33,41,10,69.61,5,7.0,0,0,0,0,Medium
11-10-2025,Saturday,1,11:15,12:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,70,68.63,68.63,20.75,Project,No,No,No,Sunny,No,9.8,Morning,Provided,Synthetic development data,60.0,34,41,10,68.95666666666666,1,8.0,0,0,0,0,Medium
13-10-2025,Monday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,71,69.61,68.63,46.0,Project,No,No,No,Sunny,No,9.1,Morning,Provided,Synthetic development data,60.0,36,42,10,68.30333333333333,1,10.0,0,0,0,0,Medium
13-10-2025,Monday,2,10:15,11:15,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,80,78.43,69.61,1.0,Theory,No,No,No,Cloudy,No,4.4,Morning,Provided,Synthetic development data,60.0,36,42,10,68.95666666666666,2,10.0,0,0,0,0,High
13-10-2025,Monday,3,11:15,12:15,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,75,73.53,78.43,1.0,Theory,No,No,No,Rainy,No,13.5,Morning,Provided,Synthetic development data,60.0,36,42,10,72.22333333333334,3,10.0,0,0,0,0,Medium
13-10-2025,Monday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,B,401/402,102,83,81.37,73.53,2.25,Practical,No,No,No,Cloudy,No,14.4,Afternoon,Provided,Synthetic development data,60.0,36,42,10,73.85666666666667,4,10.0,0,0,0,0,High
13-10-2025,Monday,5,14:30,15:30,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,79,77.45,81.37,1.0,Theory,No,No,No,Sunny,No,5.3,Afternoon,Provided,Synthetic development data,60.0,36,42,10,77.77666666666666,5,10.0,0,0,0,0,High
14-10-2025,Tuesday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,67,65.69,77.45,18.75,Project,No,No,No,Cloudy,No,4.7,Morning,Provided,Synthetic development data,60.0,37,42,10,77.45,1,11.0,0,0,0,0,Medium
14-10-2025,Tuesday,2,10:15,11:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,89,87.25,65.69,1.0,Theory,No,Yes,No,Sunny,No,4.8,Morning,Provided,Synthetic development data,60.0,37,42,10,74.83666666666666,2,11.0,0,1,0,0,High
14-10-2025,Tuesday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,66,64.71,87.25,1.0,Theory,No,Yes,No,Cloudy,No,7.0,Morning,Provided,Synthetic development data,60.0,37,42,10,76.79666666666667,3,11.0,0,1,0,0,Medium
14-10-2025,Tuesday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,B,401/402,102,78,76.47,64.71,2.25,Practical,No,No,No,Cloudy,No,13.1,Afternoon,Provided,Synthetic development data,60.0,37,42,10,72.55,4,11.0,0,0,0,0,High
14-10-2025,Tuesday,5,14:30,15:30,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,69,67.65,76.47,1.0,Theory,Yes,No,No,Sunny,No,9.7,Afternoon,Provided,Synthetic development data,60.0,37,42,10,76.14333333333333,5,11.0,1,0,0,0,Medium
15-10-2025,Wednesday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,76,74.51,67.65,18.75,Project,No,Yes,No,Cloudy,No,2.9,Morning,Provided,Synthetic development data,60.0,38,42,10,69.61,1,12.0,0,1,0,0,Medium
15-10-2025,Wednesday,2,10:15,11:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,B,403,102,72,70.59,74.51,1.0,Theory,No,No,No,Cloudy,No,8.1,Morning,Provided,Synthetic development data,60.0,38,42,10,72.87666666666668,2,12.0,0,0,0,0,Medium
15-10-2025,Wednesday,3,11:15,12:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,73,71.57,70.59,1.0,Theory,No,Yes,No,Cloudy,No,3.2,Morning,Provided,Synthetic development data,60.0,38,42,10,70.91666666666667,3,12.0,0,1,0,0,Medium
15-10-2025,Wednesday,4,13:30,14:30,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,74,72.55,71.57,2.25,Theory,Yes,No,No,Rainy,No,7.3,Afternoon,Provided,Synthetic development data,60.0,38,42,10,72.22333333333334,4,12.0,1,0,0,0,Medium
15-10-2025,Wednesday,5,14:30,15:30,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,B,403,102,64,62.75,72.55,1.0,Theory,No,No,No,Sunny,No,7.2,Afternoon,Provided,Synthetic development data,60.0,38,42,10,71.57,5,12.0,0,0,0,0,Medium
16-10-2025,Thursday,1,9:15,10:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,B,403,102,61,59.8,62.75,18.75,Theory,No,No,No,Cloudy,No,10.4,Morning,Provided,Synthetic development data,60.0,39,42,10,68.95666666666666,1,13.0,0,0,0,0,Medium
16-10-2025,Thursday,2,10:15,11:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,76,74.51,59.8,1.0,Theory,No,No,No,Rainy,No,9.1,Morning,Provided,Synthetic development data,60.0,39,42,10,65.03333333333333,2,13.0,0,0,0,0,Medium
16-10-2025,Thursday,3,11:15,12:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,84,82.35,74.51,1.0,Theory,Yes,No,No,Cloudy,No,13.4,Morning,Provided,Synthetic development data,60.0,39,42,10,65.68666666666667,3,13.0,1,0,0,0,High
16-10-2025,Thursday,4,13:30,14:30,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,70,68.63,82.35,2.25,Theory,No,No,No,Sunny,No,2.2,Afternoon,Provided,Synthetic development data,60.0,39,42,10,72.22,4,13.0,0,0,0,0,Medium
16-10-2025,Thursday,5,14:30,15:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,68,66.67,68.63,1.0,Theory,No,Yes,No,Sunny,No,12.1,Afternoon,Provided,Synthetic development data,60.0,39,42,10,75.16333333333334,5,13.0,0,1,0,0,Medium
17-10-2025,Friday,1,9:15,10:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,77,75.49,66.67,18.75,Theory,No,No,No,Cloudy,No,2.3,Morning,Provided,Synthetic development data,60.0,40,42,10,72.55,1,14.0,0,0,0,0,High
17-10-2025,Friday,2,10:15,11:15,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,83,81.37,75.49,1.0,Theory,Yes,No,No,Sunny,No,6.0,Morning,Provided,Synthetic development data,60.0,40,42,10,70.26333333333334,2,14.0,1,0,0,0,High
17-10-2025,Friday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,75,73.53,81.37,1.0,Theory,No,No,No,Cloudy,No,13.4,Morning,Provided,Synthetic development data,60.0,40,42,10,74.51,3,14.0,0,0,0,0,Medium
17-10-2025,Friday,4,13:30,14:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,76,74.51,73.53,2.25,Theory,No,No,No,Cloudy,No,11.0,Afternoon,Provided,Synthetic development data,60.0,40,42,10,76.79666666666667,4,14.0,0,0,0,0,Medium
17-10-2025,Friday,5,14:30,15:30,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,77,75.49,74.51,1.0,Theory,No,No,No,Sunny,No,4.2,Afternoon,Provided,Synthetic development data,60.0,40,42,10,76.47000000000001,5,14.0,0,0,0,0,High
18-10-2025,Saturday,1,11:15,12:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,65,63.73,75.49,20.75,Project,No,No,No,Cloudy,No,8.4,Morning,Provided,Synthetic development data,60.0,41,42,10,74.51,1,15.0,0,0,0,0,Medium
20-10-2025,Monday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,64,62.75,63.73,46.0,Project,No,No,Yes,Sunny,No,11.4,Morning,Provided,Synthetic development data,60.0,43,43,10,71.24333333333333,1,17.0,0,0,1,0,Medium
20-10-2025,Monday,2,10:15,11:15,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,70,68.63,62.75,1.0,Theory,No,No,Yes,Sunny,No,14.2,Morning,Provided,Synthetic development data,60.0,43,43,10,67.32333333333332,2,17.0,0,0,1,0,Medium
20-10-2025,Monday,3,11:15,12:15,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,71,69.61,68.63,1.0,Theory,No,No,Yes,Sunny,No,10.2,Morning,Provided,Synthetic development data,60.0,43,43,10,65.03666666666666,3,17.0,0,0,1,0,Medium
20-10-2025,Monday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,B,401/402,102,73,71.57,69.61,2.25,Practical,Yes,No,Yes,Sunny,No,2.3,Afternoon,Provided,Synthetic development data,60.0,43,43,10,66.99666666666667,4,17.0,1,0,1,0,Medium
20-10-2025,Monday,5,14:30,15:30,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,75,73.53,71.57,1.0,Theory,No,No,Yes,Cloudy,No,8.5,Afternoon,Provided,Synthetic development data,60.0,43,43,10,69.93666666666667,5,17.0,0,0,1,0,Medium
23-10-2025,Thursday,1,9:15,10:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,B,403,102,64,62.75,73.53,66.75,Theory,No,No,Yes,Sunny,No,4.0,Morning,Provided,Synthetic development data,60.0,46,43,10,71.57,1,3.0,0,0,1,0,Medium
23-10-2025,Thursday,2,10:15,11:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,72,70.59,62.75,1.0,Theory,No,No,Yes,Cloudy,No,2.6,Morning,Provided,Synthetic development data,60.0,46,43,10,69.28333333333332,2,3.0,0,0,1,0,Medium
23-10-2025,Thursday,3,11:15,12:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,74,72.55,70.59,1.0,Theory,No,No,Yes,Sunny,No,9.8,Morning,Provided,Synthetic development data,60.0,46,43,10,68.95666666666666,3,3.0,0,0,1,0,Medium
23-10-2025,Thursday,4,13:30,14:30,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,63,61.76,72.55,2.25,Theory,No,No,Yes,Cloudy,No,12.1,Afternoon,Provided,Synthetic development data,60.0,46,43,10,68.63000000000001,4,3.0,0,0,1,0,Medium
23-10-2025,Thursday,5,14:30,15:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,68,66.67,61.76,1.0,Theory,No,No,Yes,Cloudy,No,2.5,Afternoon,Provided,Synthetic development data,60.0,46,43,10,68.3,5,3.0,0,0,1,0,Medium
24-10-2025,Friday,1,9:15,10:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,85,83.33,66.67,18.75,Theory,No,No,No,Rainy,No,12.2,Morning,Provided,Synthetic development data,60.0,47,43,10,66.99333333333334,1,1.0,0,0,0,0,High
24-10-2025,Friday,2,10:15,11:15,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,82,80.39,83.33,1.0,Theory,No,No,No,Rainy,No,11.2,Morning,Provided,Synthetic development data,60.0,47,43,10,70.58666666666666,2,1.0,0,0,0,0,High
24-10-2025,Friday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,77,75.49,80.39,1.0,Theory,No,No,No,Rainy,No,11.8,Morning,Provided,Synthetic development data,60.0,47,43,10,76.79666666666667,3,1.0,0,0,0,0,High
24-10-2025,Friday,4,13:30,14:30,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,71,69.61,75.49,2.25,Theory,No,No,No,Cloudy,No,5.2,Afternoon,Provided,Synthetic development data,60.0,47,43,10,79.73666666666666,4,1.0,0,0,0,0,Medium
24-10-2025,Friday,5,14:30,15:30,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,69,67.65,69.61,1.0,Theory,No,No,No,Sunny,No,7.1,Afternoon,Provided,Synthetic development data,60.0,47,43,10,75.16333333333334,5,1.0,0,0,0,0,Medium
25-10-2025,Saturday,1,11:15,12:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,65,63.73,67.65,20.75,Project,No,No,No,Cloudy,No,3.6,Morning,Provided,Synthetic development data,60.0,48,43,10,70.91666666666667,1,2.0,0,0,0,0,Medium
27-10-2025,Monday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,71,69.61,63.73,46.0,Project,No,No,No,Sunny,Yes,5.1,Morning,Provided,Synthetic development data,60.0,50,44,10,66.99666666666666,1,4.0,0,0,0,1,Medium
27-10-2025,Monday,2,10:15,11:15,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,69,67.65,69.61,1.0,Theory,No,No,No,Rainy,No,5.9,Morning,Provided,Synthetic development data,60.0,50,44,10,66.99666666666667,2,4.0,0,0,0,0,Medium
27-10-2025,Monday,3,11:15,12:15,Python Programming,IT11,AAB_SP,1,MCA,B,403,102,80,78.43,67.65,1.0,Theory,No,No,No,Cloudy,No,6.2,Morning,Provided,Synthetic development data,60.0,50,44,10,66.99666666666667,3,4.0,0,0,0,0,High
27-10-2025,Monday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,B,401/402,102,82,80.39,78.43,2.25,Practical,No,No,No,Sunny,No,4.3,Afternoon,Provided,Synthetic development data,60.0,50,44,10,71.89666666666668,4,4.0,0,0,0,0,High
27-10-2025,Monday,5,14:30,15:30,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,73,71.57,80.39,1.0,Theory,No,No,No,Sunny,No,4.5,Afternoon,Provided,Synthetic development data,60.0,50,44,10,75.49000000000001,5,4.0,0,0,0,0,Medium
28-10-2025,Tuesday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,72,70.59,71.57,18.75,Project,No,No,No,Sunny,No,13.7,Morning,Provided,Synthetic development data,60.0,51,44,10,76.79666666666667,1,5.0,0,0,0,0,Medium
28-10-2025,Tuesday,2,10:15,11:15,Organizational Behavior,IT15,MPS_KSD,1,MCA,B,403,102,82,80.39,70.59,1.0,Theory,No,No,No,Rainy,No,12.2,Morning,Provided,Synthetic development data,60.0,51,44,10,74.18333333333334,2,5.0,0,0,0,0,High
28-10-2025,Tuesday,3,11:15,12:15,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,81,79.41,80.39,1.0,Theory,No,No,No,Sunny,No,6.5,Morning,Provided,Synthetic development data,60.0,51,44,10,74.18333333333334,3,5.0,0,0,0,0,High
28-10-2025,Tuesday,4,13:30,14:30,"Practical based on Python Programming, Data Structure and Algorithms and Advanced DBMS",ITL11,AAB_SP_ASP_RSZ_MST_DPY,1,MCA,B,401/402,102,85,83.33,79.41,2.25,Practical,No,No,No,Sunny,Yes,14.3,Afternoon,Provided,Synthetic development data,60.0,51,44,10,76.79666666666667,4,5.0,0,0,0,1,High
28-10-2025,Tuesday,5,14:30,15:30,Advanced DBMS,IT13,MST_DPY,1,MCA,B,403,102,68,66.67,83.33,1.0,Theory,No,No,No,Sunny,No,5.1,Afternoon,Provided,Synthetic development data,60.0,51,44,10,81.04333333333334,5,5.0,0,0,0,0,Medium
29-10-2025,Wednesday,1,9:15,10:15,Mini Project,ITP11,JSP_Visiting,1,MCA,B,403,102,69,67.65,66.67,18.75,Project,No,No,No,Sunny,No,7.3,Morning,Provided,Synthetic development data,60.0,52,44,10,76.47,1,6.0,0,0,0,0,Medium
29-10-2025,Wednesday,2,10:15,11:15,Network Technologies and Infrastructure Management,IT14,MLK,1,MCA,B,403,102,74,72.55,67.65,1.0,Theory,No,No,No,Rainy,No,12.6,Morning,Provided,Synthetic development data,60.0,52,44,10,72.55,2,6.0,0,0,0,0,Medium
29-10-2025,Wednesday,3,11:15,12:15,Data Structure and Algorithms,IT12,ASP_RSZ,1,MCA,B,403,102,84,82.35,72.55,1.0,Theory,No,No,No,Sunny,No,7.8,Morning,Provided,Synthetic development data,60.0,52,44,10,68.95666666666666,3,6.0,0,0,0,0,High
